1,31.73023
2,127.62668
3,202.88701
4,202.88701
5,220.16695
6,220.16695
7,168.32715
8,168.32715
9,168.32715
10,168.32715
11,176.96711
12,176.96711
13,185.60708
14,185.60708
15,194.24705
16,194.24705
17,202.88701
18,202.88701
19,202.88701
20,202.88701
21,202.88701
22,202.88701
23,194.24705
24,194.24705
25,194.24705
26,194.24705
27,176.96711
28,176.96711
29,176.96711
30,176.96711
31,176.96711
32,176.96711
33,185.60708
34,185.60708
35,185.60708
36,185.60708
37,194.24705
38,194.24705
39,185.60708
40,185.60708
41,194.24705
42,194.24705
43,194.24705
44,194.24705
45,194.24705
46,194.24705
47,185.60708
48,185.60708
49,185.60708
50,185.60708
51,185.60708
52,185.60708
53,194.24705
54,194.24705
55,194.24705
56,194.24705
57,194.24705
58,194.24705
59,194.24705
60,194.24705
61,194.24705
62,194.24705
63,194.24705
64,194.24705
65,194.24705
66,194.24705
67,202.88701
68,202.88701
69,202.88701
70,202.88701
71,202.88701
72,202.88701
73,202.88701
74,202.88701
75,202.88701
76,202.88701
77,202.88701
78,211.52698
79,211.52698
80,211.52698
81,211.52698
82,211.52698
83,211.52698
84,211.52698
85,211.52698
86,211.52698
87,211.52698
88,211.52698
89,211.52698
90,211.52698
91,211.52698
92,211.52698
93,211.52698
94,211.52698
95,211.52698
96,211.52698
97,211.52698
98,220.16695
99,220.16695
100,220.16695
101,220.16695
102,220.16695
103,220.16695
104,228.80691
105,228.80691
106,228.80691
107,228.80691
108,228.80691
109,228.80691
110,228.80691
111,228.80691
112,228.80691
113,228.80691
114,237.44688
115,237.44688
116,237.44688
117,237.44688
118,237.44688
119,237.44688
120,246.08684
121,246.08684
122,246.08684
123,246.08684
124,246.08684
125,246.08684
126,246.08684
127,246.08684
128,246.08684
129,246.08684
130,246.08684
131,254.72681
132,254.72681
133,254.72681
134,254.72681
135,254.72681
136,254.72681
137,254.72681
138,254.72681
139,254.72681
140,254.72681
141,263.36678
142,263.36678
143,263.36678
144,263.36678
145,263.36678
146,263.36678
147,263.36678
148,263.36678
149,272.00674
150,272.00674
151,272.00674
152,272.00674
153,272.00674
154,272.00674
155,280.64671
156,280.64671
157,280.64671
158,280.64671
159,289.28668
160,289.28668
161,289.28668
162,289.28668
163,289.28668
164,289.28668
165,297.92664
166,297.92664
167,297.92664
168,297.92664
169,306.56661
170,306.56661
171,306.56661
172,306.56661
173,306.56661
174,306.56661
175,315.20657
176,315.20657
177,315.20657
178,315.20657
179,323.84654
180,323.84654
181,323.84654
182,323.84654
183,323.84654
184,332.48651
185,332.48651
186,332.48651
187,332.48651
188,341.12647
189,341.12647
190,349.76644
191,349.76644
192,358.40641
193,358.40641
194,358.40641
195,358.40641
196,358.40641
197,358.40641
198,358.40641
199,358.40641
200,367.04637
201,367.04637
202,367.04637
203,367.04637
204,375.68634
205,375.68634
206,384.32631
207,384.32631
208,384.32631
209,384.32631
210,401.60624
211,401.60624
212,401.60624
213,401.60624
214,418.88617
215,418.88617
216,418.88617
217,418.88617
218,436.16610
219,436.16610
220,436.16610
221,436.16610
222,453.44604
223,453.44604
224,453.44604
225,453.44604
226,470.72597
227,470.72597
228,488.00590
229,488.00590
230,488.00590
231,488.00590
232,505.28583
233,505.28583
234,513.92580
235,513.92580
236,522.56577
237,522.56577
238,539.84570
239,539.84570
240,539.84570
241,557.12563
242,557.12563
243,574.40556
244,574.40556
245,574.40556
246,574.40556
247,591.68550
248,591.68550
249,591.68550
250,591.68550
251,608.96543
252,608.96543
253,608.96543
254,608.96543
255,626.24536
256,626.24536
257,634.88533
258,634.88533
259,643.52529
260,643.52529
261,652.16526
262,652.16526
263,660.80523
264,660.80523
265,678.08516
266,678.08516
267,678.08516
268,678.08516
269,695.36509
270,695.36509
271,704.00506
272,704.00506
273,712.64502
274,712.64502
275,729.92496
276,729.92496
277,738.56492
278,738.56492
279,747.20489
280,747.20489
281,764.48482
282,764.48482
283,781.76475
284,781.76475
285,790.40472
286,790.40472
287,816.32462
288,816.32462
289,824.96459
290,824.96459
291,833.60455
292,833.60455
293,850.88448
294,850.88448
295,868.16442
296,868.16442
297,868.16442
298,885.44435
299,885.44435
300,902.72428
301,902.72428
302,911.36425
303,911.36425
304,928.64418
305,928.64418
306,945.92411
307,945.92411
308,954.56408
309,954.56408
310,971.84401
311,971.84401
312,971.84401
313,971.84401
314,989.12394
315,989.12394
316,989.12394
317,989.12394
318,1006.40388
319,1006.40388
320,1015.04384
321,1015.04384
322,1023.68381
323,1023.68381
324,1032.32378
325,1032.32378
326,1040.96374
327,1040.96374
328,1040.96374
329,1040.96374
330,1049.60371
331,1049.60371
332,1058.24368
333,1058.24368
334,1058.24368
335,1058.24368
336,1066.88364
337,1066.88364
338,1066.88364
339,1066.88364
340,1075.52361
341,1075.52361
342,1075.52361
343,1075.52361
344,1084.16357
345,1084.16357
346,1092.80354
347,1092.80354
348,1092.80354
349,1092.80354
350,1101.44351
351,1101.44351
352,1110.08347
353,1110.08347
354,1110.08347
355,1118.72344
356,1118.72344
357,1118.72344
358,1118.72344
359,1127.36341
360,1127.36341
361,1127.36341
362,1127.36341
363,1136.00337
364,1136.00337
365,1144.64334
366,1144.64334
367,1144.64334
368,1144.64334
369,1144.64334
370,1144.64334
371,1153.28330
372,1153.28330
373,1161.92327
374,1161.92327
375,1161.92327
376,1161.92327
377,1179.20320
378,1179.20320
379,1179.20320
380,1179.20320
381,1187.84317
382,1187.84317
383,1187.84317
384,1187.84317
385,1196.48314
386,1196.48314
387,1205.12310
388,1205.12310
389,1213.76307
390,1213.76307
391,1213.76307
392,1213.76307
393,1222.40303
394,1222.40303
395,1222.40303
396,1222.40303
397,1231.04300
398,1231.04300
399,1239.68297
400,1239.68297
401,1248.32293
402,1248.32293
403,1248.32293
404,1248.32293
405,1265.60287
406,1265.60287
407,1265.60287
408,1265.60287
409,1274.24283
410,1282.88280
411,1282.88280
412,1300.16273
413,1300.16273
414,1300.16273
415,1300.16273
416,1317.44266
417,1317.44266
418,1317.44266
419,1317.44266
420,1334.72260
421,1334.72260
422,1334.72260
423,1334.72260
424,1352.00253
425,1352.00253
426,1352.00253
427,1352.00253
428,1369.28246
429,1369.28246
430,1369.28246
431,1369.28246
432,1386.56239
433,1386.56239
434,1386.56239
435,1386.56239
436,1395.20236
437,1395.20236
438,1395.20236
439,1395.20236
440,1403.84233
441,1403.84233
442,1403.84233
443,1403.84233
444,1403.84233
445,1403.84233
446,1403.84233
447,1403.84233
448,1412.48229
449,1412.48229
450,1421.12226
451,1421.12226
452,1421.12226
453,1421.12226
454,1429.76223
455,1429.76223
456,1429.76223
457,1429.76223
458,1438.40219
459,1438.40219
460,1438.40219
461,1438.40219
462,1438.40219
463,1438.40219
464,1447.04216
465,1447.04216
466,1455.68212
467,1455.68212
468,1455.68212
469,1464.32209
470,1464.32209
471,1464.32209
472,1464.32209
473,1472.96206
474,1472.96206
475,1472.96206
476,1472.96206
477,1481.60202
478,1481.60202
479,1490.24199
480,1490.24199
481,1490.24199
482,1490.24199
483,1490.24199
484,1490.24199
485,1490.24199
486,1490.24199
487,1498.88196
488,1498.88196
489,1498.88196
490,1498.88196
491,1507.52192
492,1507.52192
493,1507.52192
494,1507.52192
495,1516.16189
496,1516.16189
497,1524.80185
498,1524.80185
499,1524.80185
500,1524.80185
501,1533.44182
502,1533.44182
503,1533.44182
504,1533.44182
505,1542.08179
506,1542.08179
507,1542.08179
508,1542.08179
509,1550.72175
510,1550.72175
511,1550.72175
512,1550.72175
513,1559.36172
514,1559.36172
515,1568.00169
516,1568.00169
517,1568.00169
518,1568.00169
519,1576.64165
520,1576.64165
521,1576.64165
522,1576.64165
523,1585.28162
524,1585.28162
525,1593.92158
526,1593.92158
527,1593.92158
528,1602.56155
529,1602.56155
530,1611.20152
531,1611.20152
532,1619.84148
533,1619.84148
534,1628.48145
535,1628.48145
536,1628.48145
537,1628.48145
538,1637.12142
539,1637.12142
540,1637.12142
541,1637.12142
542,1645.76138
543,1645.76138
544,1663.04131
545,1663.04131
546,1663.04131
547,1663.04131
548,1671.68128
549,1671.68128
550,1680.32125
551,1680.32125
552,1680.32125
553,1680.32125
554,1688.96121
555,1688.96121
556,1697.60118
557,1697.60118
558,1697.60118
559,1697.60118
560,1706.24115
561,1706.24115
562,1706.24115
563,1706.24115
564,1714.88111
565,1714.88111
566,1714.88111
567,1714.88111
568,1723.52108
569,1723.52108
570,1723.52108
571,1723.52108
572,1732.16105
573,1732.16105
574,1732.16105
575,1732.16105
576,1740.80101
577,1740.80101
578,1740.80101
579,1740.80101
580,1740.80101
581,1740.80101
582,1740.80101
583,1749.44098
584,1749.44098
585,1749.44098
586,1749.44098
587,1758.08094
588,1758.08094
589,1758.08094
590,1758.08094
591,1758.08094
592,1758.08094
593,1758.08094
594,1758.08094
595,1758.08094
596,1758.08094
597,1758.08094
598,1758.08094
599,1775.36088
600,1775.36088
601,1766.72091
602,1766.72091
603,1758.08094
604,1758.08094
605,1758.08094
606,1758.08094
607,1758.08094
608,1758.08094
609,1758.08094
610,1758.08094
611,1766.72091
612,1766.72091
613,1766.72091
614,1766.72091
615,1766.72091
616,1766.72091
617,1766.72091
618,1766.72091
619,1766.72091
620,1766.72091
621,1766.72091
622,1766.72091
623,1766.72091
624,1766.72091
625,1766.72091
626,1766.72091
627,1766.72091
628,1766.72091
629,1766.72091
630,1766.72091
631,1766.72091
632,1766.72091
633,1766.72091
634,1766.72091
635,1766.72091
636,1766.72091
637,1775.36088
638,1775.36088
639,1775.36088
640,1766.72091
641,1766.72091
642,1766.72091
643,1766.72091
644,1766.72091
645,1766.72091
646,1766.72091
647,1766.72091
648,1766.72091
649,1766.72091
650,1766.72091
651,1766.72091
652,1766.72091
653,1766.72091
654,1766.72091
655,1766.72091
656,1766.72091
657,1766.72091
658,1766.72091
659,1766.72091
660,1766.72091
661,1766.72091
662,1766.72091
663,1766.72091
664,1766.72091
665,1766.72091
666,1766.72091
667,1766.72091
668,1766.72091
669,1766.72091
670,1766.72091
671,1766.72091
672,1766.72091
673,1766.72091
674,1775.36088
675,1775.36088
676,1775.36088
677,1775.36088
678,1775.36088
679,1775.36088
680,1775.36088
681,1775.36088
682,1775.36088
683,1775.36088
684,1784.00084
685,1784.00084
686,1784.00084
687,1784.00084
688,1784.00084
689,1784.00084
690,1784.00084
691,1784.00084
692,1792.64081
693,1792.64081
694,1784.00084
695,1784.00084
696,1784.00084
697,1784.00084
698,1784.00084
699,1784.00084
700,1784.00084
701,1784.00084
702,1784.00084
703,1784.00084
704,1784.00084
705,1775.36088
706,1775.36088
707,1775.36088
708,1775.36088
709,1766.72091
710,1766.72091
711,1766.72091
712,1766.72091
713,1766.72091
714,1766.72091
715,1766.72091
716,1766.72091
717,1784.00084
718,1784.00084
719,1792.64081
720,1792.64081
